6.485628485679626465e-01,1.133261084556579590e+00,-8.581388592720031738e-01,-8.618635535240173340e-01,-1.767724037170410156e+00,-1.509662270545959473e+00,1.083681941032409668e+00,1.916924595832824707e+00,-8.954257965087890625e-01,-3.246575295925140381e-01,-1.075508236885070801e+00,-1.092470765113830566e+00
-8.870093822479248047e-01,-6.151396036148071289e-01,8.396602869033813477e-01,1.114413499832153320e+00,7.678857445716857910e-01,9.601989388465881348e-01,-1.195338964462280273e+00,-1.152616143226623535e+00,5.939966440200805664e-01,-6.448847800493240356e-02,5.383489131927490234e-01,8.511571884155273438e-01
9.765084385871887207e-01,9.029743075370788574e-01,-6.482396721839904785e-01,-1.580711126327514648e+00,1.192558929324150085e-01,4.017729312181472778e-02,1.725076556205749512e+00,1.221812605857849121e+00,-7.869909405708312988e-01,1.587396115064620972e-01,2.198246121406555176e-02,-1.170870214700698853e-01
-5.675300359725952148e-01,2.709090411663055420e-01,-8.894889056682586670e-02,1.030537724494934082e+00,-1.120883107185363770e+00,-1.537765622138977051e+00,-1.000269889831542969e+00,3.118772506713867188e-01,-5.251776576042175293e-01,-6.982759833335876465e-01,-6.934501528739929199e-01,-7.614057064056396484e-01
6.999095678329467773e-01,2.477702051401138306e-01,-7.951833009719848633e-01,-5.327402949333190918e-01,1.114365220069885254e+00,1.081055998802185059e+00,9.010648131370544434e-01,-4.839566648006439209e-01,-1.495287865400314331e-01,5.098742842674255371e-01,6.743557453155517578e-01,4.457530379295349121e-01
-3.883912563323974609e-01,7.063885033130645752e-02,-7.202439308166503906e-01,-5.936127156019210815e-03,-5.027198791503906250e-01,-8.950218558311462402e-01,-4.225075617432594299e-02,3.754138648509979248e-01,-9.975998997688293457e-01,-4.827728271484375000e-01,6.379156373441219330e-03,-1.063930690288543701e-01
8.400390148162841797e-01,-3.470208644866943359e-01,-6.436207294464111328e-01,1.508626937866210938e-01,9.560927003622055054e-02,-2.972131669521331787e-01,-2.291043102741241455e-02,-5.997183322906494141e-01,3.726108372211456299e-01,-3.002869337797164917e-02,5.694007873535156250e-02,-6.799150705337524414e-01
-5.373911857604980469e-01,-5.361427068710327148e-01,-1.551648825407028198e-01,-2.904114425182342529e-01,2.437532246112823486e-01,3.123114109039306641e-01,6.546781659126281738e-01,-5.274761915206909180e-01,-3.318347036838531494e-01,4.464660584926605225e-02,2.112375944852828979e-01,5.819001793861389160e-01
5.711329579353332520e-01,-6.290709376335144043e-01,-2.847964763641357422e-01,1.789357960224151611e-01,1.146873459219932556e-01,-5.929062962532043457e-01,-2.588362395763397217e-01,-3.895632922649383545e-01,1.815873235464096069e-01,-4.763717949390411377e-01,1.598626077175140381e-01,-3.599874079227447510e-01
-2.082835733890533447e-01,-4.742628931999206543e-01,1.007047519087791443e-01,-2.315508276224136353e-01,6.994378566741943359e-02,1.843348145484924316e-01,6.850474476814270020e-01,-1.410788893699645996e-01,-2.364303022623062134e-01,4.497505724430084229e-02,5.286729931831359863e-01,2.608452439308166504e-01
