-4.051315082356730990e+00,3.329508390799300610e-01,-3.424068458658102720e-02,7.136581776386917042e+00,1.057022468798251502e+01,2.393401165364935412e+00,-1.071694072435660416e+01,-9.817069657787969028e-01,-8.000898527894524381e-01,3.233724396515797128e+00,8.818414595807119838e+00,3.109609108522850551e+00
-5.587773407660999503e+00,2.136473578929149575e+00,3.713015268727368756e+00,6.131354023040158197e+00,-4.529279723945951019e+00,-2.575398985180477496e+00,-6.429687713732542775e+00,1.362710613889553279e+00,-5.063772015506806667e-02,6.583204397289708076e+00,-6.705577204156653259e+00,-3.142828288655756808e+00
-1.840063720054589780e+01,-8.854739529743385518e+00,3.905767668500568846e+01,-4.400405120313793716e+00,1.168079697601288736e+01,2.450384760743969714e+00,-1.419519567997417298e+01,-1.330775006803921023e+01,3.427955639572628854e+01,-3.413483190494341013e+00,9.062521935142115126e+00,1.559858924117279777e+00
-1.438151042938475221e+01,-1.088059948598138682e+01,4.622207037167745369e+01,-1.484478450317163301e+00,-6.677406905317333496e+00,-3.535431220967469201e+00,-4.743099183251874074e+00,-2.555608560641684512e+00,3.521882878234212910e+01,-1.009333739364969063e+01,1.111860698506929257e+00,1.609623685391617087e+01
-2.050295514733461744e+01,9.107185296315007506e+00,4.198498839892334189e+01,1.482212253743245256e+01,-5.963415657978652362e+00,-4.052696352791943291e+00,-9.375355283342926782e+00,2.018376778724607234e+01,9.709812874936908145e+00,-1.339121655930538957e+01,2.085172327088087751e+00,1.583861821873496467e+01
-7.751623280371398472e+00,2.192867121137568986e+01,3.753699652405232712e+01,-3.650129950466823203e+00,1.266003624367584379e+01,2.848104935534966131e+00,5.914152007629398966e+00,-7.991345491375994037e+00,-3.448766647916229999e+00,5.181547509221114289e+00,1.473018484654362936e+01,3.614025683530029198e+01
1.508420939794034155e+01,1.939874775265102613e+01,2.327775939812693196e+01,-9.163702737269993293e+00,-4.811926959604833520e+00,-1.843785926321234392e+00,3.508523517422044158e-01,-5.293278119377543334e+00,-2.798675965734021887e+00,1.508685533901391906e+01,1.859817621268656751e+01,3.785744011688348820e+01
6.500413782158052101e+00,2.299484757730489548e+00,-6.118090483340523633e-01,7.650583788741639246e+00,-2.747553351182906667e+00,-1.221280350821734473e+00,-1.545356373297892993e+01,3.725890638833429414e+00,-1.482987597736592722e+00,1.656859002046086715e+01,9.129373332268748698e+00,3.097468667508945117e+01
-1.261402619895270050e+01,-1.699915782907248207e+00,-1.516484901012642661e+00,-5.873216758793213810e-01,1.349412029173327277e+01,4.022860621283411930e+00,1.135324794440198026e+01,-1.883321109944071425e+00,-1.349620859390405769e+00,1.723385187818142938e+01,1.824810911095698174e+01,4.041355044915336236e+01
5.639955388543700820e+00,-4.002898534933431840e+00,-1.751457576631915813e+00,-2.345899923118483166e+00,-4.174667518682326772e+00,-2.233521137980098992e+00,-4.037299720917468804e+00,6.000862730446865356e-01,-8.645188692724641299e-01,1.221208745380485006e+01,3.549637891058833361e+01,4.016325297362289604e+01
2.810361030173912589e+00,-4.848912234394559206e+00,-2.440840624267824666e+00,5.598977034796488894e+00,-4.364218119791413386e+00,2.029967868028372369e+00,-4.034561250566922830e+00,-8.085370619062981490e-01,-1.505115772693137455e+00,5.036690007334514441e+00,4.377554197101840572e+01,4.194211351341562732e+01
-5.537770583511929523e+00,3.687447785757131946e+00,-9.411801958665684253e-01,1.607950718646917920e+01,6.152739719068546442e+00,1.053205833860883978e+01,9.564326413217766998e+00,-3.321051473748852345e+00,-1.575664670349790519e+00,1.268924118492960607e-01,4.093879414425694563e+01,4.680305086281206428e+01
