3.300000000000000155e-02
6.600000000000000311e-02
9.900000000000000466e-02
1.320000000000000062e-01
1.650000000000000078e-01
1.980000000000000093e-01
2.310000000000000109e-01
2.640000000000000124e-01
2.969999999999999862e-01
3.300000000000000155e-01
3.629999999999999893e-01
3.960000000000000187e-01
4.289999999999999925e-01
4.620000000000000218e-01
4.949999999999999956e-01
5.280000000000000249e-01
5.610000000000000542e-01
5.939999999999999725e-01
6.270000000000000018e-01
6.600000000000000311e-01
6.930000000000000604e-01
7.259999999999999787e-01
7.590000000000000080e-01
7.920000000000000373e-01
8.250000000000000666e-01
8.579999999999999849e-01
8.910000000000000142e-01
9.240000000000000435e-01
9.570000000000000728e-01
9.899999999999999911e-01
1.023000000000000131e+00
1.056000000000000050e+00
1.088999999999999968e+00
1.122000000000000108e+00
1.155000000000000027e+00
1.187999999999999945e+00
1.221000000000000085e+00
1.254000000000000004e+00
1.286999999999999922e+00
1.320000000000000062e+00
1.352999999999999980e+00
1.386000000000000121e+00
1.419000000000000039e+00
1.451999999999999957e+00
1.485000000000000098e+00
1.518000000000000016e+00
1.550999999999999934e+00
1.584000000000000075e+00
1.616999999999999993e+00
1.650000000000000133e+00
1.683000000000000052e+00
1.715999999999999970e+00
1.749000000000000110e+00
1.782000000000000028e+00
1.814999999999999947e+00
1.848000000000000087e+00
1.881000000000000005e+00
1.914000000000000146e+00
1.947000000000000064e+00
1.979999999999999982e+00
2.012999999999999901e+00
2.046000000000000263e+00
2.079000000000000181e+00
2.112000000000000099e+00
2.145000000000000018e+00
2.177999999999999936e+00
2.210999999999999854e+00
2.244000000000000217e+00
2.277000000000000135e+00
2.310000000000000053e+00
2.342999999999999972e+00
2.375999999999999890e+00
2.409000000000000252e+00
2.442000000000000171e+00
2.475000000000000089e+00
2.508000000000000007e+00
2.540999999999999925e+00
2.573999999999999844e+00
2.607000000000000206e+00
2.640000000000000124e+00
2.673000000000000043e+00
2.705999999999999961e+00
2.738999999999999879e+00
2.772000000000000242e+00
2.805000000000000160e+00
2.838000000000000078e+00
2.870999999999999996e+00
2.903999999999999915e+00
2.937000000000000277e+00
2.970000000000000195e+00
3.003000000000000114e+00
3.036000000000000032e+00
3.068999999999999950e+00
3.101999999999999869e+00
3.135000000000000231e+00
3.168000000000000149e+00
